Flow Duration,Flow Bytes/s,Flow Packets/s,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Fwd Packet Length Mean,Bwd Packet Length Mean,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Down/Up Ratio,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes
8738731.861114502,142.4691842920579,0.9154646380212556,8,0,1245,0,54,415,155.625,136.86301317375705,18731.484375,155.625,155.625,0,0.9154646380212556,0.0,1.2483902658735002,1.9917311831294464,5.855208873748779,0.08644700050354,0.0,8,1245,0,0
29621613.9793396,128.95988728582998,0.4388687263653899,13,0,3820,0,54,1494,293.84615384615387,404.0548032429124,163260.28402366865,293.84615384615387,293.84615384615387,0,0.4388687263653899,0.0,2.4684678316116333,8.174875917536568,29.581462144851685,0.0,0.0,13,3820,0,0
29639370.91827393,205.5036868628221,0.5060836156529849,15,0,6091,0,54,1506,406.06666666666666,530.3106594775892,281229.3955555556,406.06666666666666,406.06666666666666,0,0.5060836156529849,0.0,2.117097922733852,7.623230722528954,29.603044033050537,0.0,0.0,15,6091,0,0
45058748.960495,2.44125730380224,0.044386496432768,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.044386496432768,0.0,45.058748960495,0.0,45.058748960495,45.058748960495,0.0,2,110,0,0
15481923.10333252,84.1626709616925,0.1291829178230122,2,0,1303,0,54,1249,651.5,597.5,357006.25,651.5,651.5,0,0.1291829178230122,0.0,15.48192310333252,0.0,15.48192310333252,15.48192310333252,0.0,2,1303,0,0
20450423.00224304,13.789445820708435,0.2444937202253269,5,0,282,0,54,66,56.4,4.8,23.04,56.4,56.4,0,0.2444937202253269,0.0,5.1126057505607605,6.071689725449733,15.481887817382812,0.3284611701965332,0.0,5,282,0,0
6558725.118637085,47.87515779671062,0.609874621614148,4,0,314,0,54,124,78.5,28.648734701553572,820.75,78.5,78.5,0,0.609874621614148,0.0,2.186241706212362,1.326642430579137,3.5810539722442627,0.4021689891815185,0.0,4,314,0,0
6717175.006866455,53.59395871508476,0.5954884301676084,4,0,360,0,54,126,90.0,36.0,1296.0,90.0,90.0,0,0.5954884301676084,0.0,2.239058335622152,1.4704748250354138,3.740388870239258,0.2422192096710205,0.0,4,360,0,0
10031358.003616331,10.96561402357933,0.199374800428715,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.199374800428715,0.0,10.031358003616331,0.0,10.031358003616331,10.031358003616331,0.0,2,110,0,0
10028970.956802368,11.965335278851056,0.1994222546475176,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.1994222546475176,0.0,10.028970956802368,0.0,10.028970956802368,10.028970956802368,0.0,2,120,0,0
20041726.112365723,6.586259050738955,0.099791803799075,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.099791803799075,0.0,20.041726112365723,0.0,20.041726112365723,20.041726112365723,0.0,2,132,0,0
20050359.01069641,8.179404663652642,0.0997488373616175,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.0997488373616175,0.0,20.05035901069641,0.0,20.05035901069641,20.05035901069641,0.0,2,164,0,0
10307904.958724976,150.95210968965586,0.1940258479301489,2,0,1556,0,54,1502,778.0,724.0,524176.0,778.0,778.0,0,0.1940258479301489,0.0,10.307904958724976,0.0,10.307904958724976,10.307904958724976,0.0,2,1556,0,0
10316434.860229492,14.53990666661983,0.1938654222215977,2,0,150,0,66,84,75.0,9.0,81.0,75.0,75.0,0,0.1938654222215977,0.0,10.316434860229492,0.0,10.316434860229492,10.316434860229492,0.0,2,150,0,0
41167770.86257935,343.4239868656855,0.9230521644430648,38,0,14138,0,54,1454,372.05263157894734,527.6050131125517,278367.04986149585,372.05263157894734,372.05263157894734,0,0.9230521644430648,0.0,1.1126424557453878,6.086068028165571,37.61047291755676,0.0,0.0,38,14138,0,0
41166263.10348511,427.04872083742015,1.0688363888991177,44,0,17580,0,54,1506,399.54545454545456,559.1285611859622,312624.74793388427,399.54545454545456,399.54545454545456,0,1.0688363888991177,0.0,0.9573549558950024,5.659783633711982,37.61755609512329,0.0,0.0,44,17580,0,0
30556199.073791504,12.174289056752148,0.1963595009153572,6,0,372,0,54,78,62.0,11.31370849898476,128.0,62.0,62.0,0,0.1963595009153572,0.0,6.111239814758301,11.93599788854506,29.97941493988037,0.000195026397705,0.0,6,372,0,0
29988467.93174744,3.601384380349264,0.0666923033398011,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.0666923033398011,0.0,29.98846793174744,0.0,29.98846793174744,29.98846793174744,0.0,2,108,0,0
30407950.162887573,118.65318052262224,0.2302029555594112,7,0,3608,0,54,1454,515.4285714285714,569.6218939268541,324469.1020408163,515.4285714285714,515.4285714285714,0,0.2302029555594112,0.0,5.067991693814595,11.183231043140587,30.073142051696777,0.0008540153503417,0.0,7,3608,0,0
30406895.875930782,156.14879004332627,0.263098214057837,8,0,4748,0,54,1506,593.5,693.5594783434223,481024.75,593.5,593.5,0,0.263098214057837,0.0,4.343842267990112,10.507852230189696,30.081414937973022,0.0,0.0,8,4748,0,0
36929453.13453674,120.39170966878096,0.2707865714547479,10,0,4446,0,54,1454,444.6,539.0308339974625,290554.24,444.6,444.6,0,0.2707865714547479,0.0,4.103272570504083,11.565841639297382,36.81632614135742,0.0,0.0,10,4446,0,0
36929852.9624939,219.98462891933977,0.3520187316533009,13,0,8124,0,54,1506,624.9230769230769,636.772929162044,405479.7633136095,624.9230769230769,624.9230769230769,0,0.3520187316533009,0.0,3.0774877468744912,10.175299681909255,36.82506489753723,0.0,0.0,13,8124,0,0
30348658.084869385,96.57758151294598,0.2306527023509457,7,0,2931,0,54,1103,418.7142857142857,429.7174202013339,184657.06122448976,418.7142857142857,418.7142857142857,0,0.2306527023509457,0.0,5.058109680811564,11.155193237444934,30.00041913986206,0.0006978511810302,0.0,7,2931,0,0
30406832.933425903,162.72658224003055,0.2302114138399785,7,0,4948,0,54,1506,706.8571428571429,626.8833175939131,392982.69387755095,706.8571428571429,706.8571428571429,0,0.2302114138399785,0.0,5.067805488904317,11.205783254493465,30.123740911483765,0.0,0.0,7,4948,0,0
10020087.003707886,10.878149057953795,0.1995990652835558,2,0,109,0,54,55,54.5,0.5,0.25,54.5,54.5,0,0.1995990652835558,0.0,10.020087003707886,0.0,10.020087003707886,10.020087003707886,0.0,2,109,0,0
10043202.16178894,13.143218454988022,0.1991396735604245,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1991396735604245,0.0,10.04320216178894,0.0,10.04320216178894,10.04320216178894,0.0,2,132,0,0
31146718.02520752,51.33767219730517,0.1605305572148379,5,0,1599,0,75,1292,319.8,486.10303434560046,236296.16,319.8,319.8,0,0.1605305572148379,0.0,7.78667950630188,13.43151619529168,31.050713062286377,0.0001139640808105,0.0,5,1599,0,0
31147997.1408844,15.249776666266674,0.1605239649080702,5,0,475,0,63,199,95.0,52.44806955456035,2750.8,95.0,95.0,0,0.1605239649080702,0.0,7.7869992852211,13.414874169568623,31.022200107574463,0.0,0.0,5,475,0,0
45024739.02702332,50.6832476836872,0.1776800970506124,8,0,2282,0,54,1446,285.25,455.41924366456016,207406.6875,285.25,285.25,0,0.1776800970506124,0.0,6.432105575289045,15.72892332858119,44.959922075271606,0.0,0.0,8,2282,0,0
45024250.03051758,104.45482149757724,0.1776820267872885,8,0,4703,0,54,1446,587.875,665.0669961552745,442314.109375,587.875,587.875,0,0.1776820267872885,0.0,6.432035718645368,15.748150548403595,45.00696802139282,0.0,0.0,8,4703,0,0
58424046.993255615,78.27256472883332,0.2567435974048764,15,0,4573,0,54,1363,304.8666666666667,466.2351147460069,217375.18222222212,304.8666666666667,304.8666666666667,0,0.2567435974048764,0.0,4.173146213803973,14.33452089933732,55.83656597137451,0.0005350112915039,0.0,15,4573,0,0
58440948.96316528,149.26177885129852,0.2395580538711658,14,0,8723,0,54,1506,623.0714285714286,637.1722646961018,405988.4948979592,623.0714285714286,623.0714285714286,0,0.2395580538711658,0.0,4.495457612551176,14.834454046170702,55.863224029541016,0.0,0.0,14,8723,0,0
10739376.068115234,11.173833492643494,0.1862305582107249,2,0,120,0,54,66,60.0,6.0,36.0,60.0,60.0,0,0.1862305582107249,0.0,10.739376068115234,0.0,10.739376068115234,10.739376068115234,0.0,2,120,0,0
10808279.991149902,70.13141782232417,0.185043318792412,2,0,758,0,66,692,379.0,313.0,97969.0,379.0,379.0,0,0.185043318792412,0.0,10.808279991149902,0.0,10.808279991149902,10.808279991149902,0.0,2,758,0,0
42790868.99757385,5.491825838202163,0.0701084149557723,3,0,235,0,73,81,78.33333333333333,3.771236166328253,14.22222222222222,78.33333333333333,78.33333333333333,0,0.0701084149557723,0.0,21.395434498786926,21.361602663993835,42.75703716278076,0.0338318347930908,0.0,3,235,0,0
42755719.900131226,6.946438995618185,0.0467773669738598,2,0,297,0,133,164,148.5,15.5,240.25,148.5,148.5,0,0.0467773669738598,0.0,42.755719900131226,0.0,42.755719900131226,42.755719900131226,0.0,2,297,0,0
12364575.86288452,210.60164366952367,0.3235048289854435,4,0,2604,0,54,1454,651.0,609.7302682334214,371771.0,651.0,651.0,0,0.3235048289854435,0.0,4.121525287628174,5.591657653834881,12.026920080184937,0.0,0.0,4,2604,0,0
12364925.146102903,99.87929448883392,0.3234956906520937,4,0,1235,0,54,1061,308.75,434.3393690422272,188650.6875,308.75,308.75,0,0.3234956906520937,0.0,4.121641715367635,5.636109012784724,12.090759992599487,0.0012421607971191,0.0,4,1235,0,0
15055242.06161499,183.5905386766995,0.1992661418343337,3,0,2764,0,54,1355,921.3333333333334,613.2972815491322,376133.5555555555,921.3333333333334,921.3333333333334,0,0.1992661418343337,0.0,7.527621030807495,7.527621030807495,15.05524206161499,0.0,0.0,3,2764,0,0
5085675.954818726,6116.39441371147,11.60121103352976,59,0,31106,0,72,1292,527.2203389830509,562.7862305362855,316728.3412812411,527.2203389830509,527.2203389830509,0,11.60121103352976,0.0,0.0876840681865297,0.2951572343673694,1.6097259521484375,3.600120544433594e-05,0.0,59,31106,0,0
5076922.89352417,8496.682125116195,13.196970173697403,67,0,43137,0,63,1494,643.8358208955224,644.686840488429,415621.122298953,643.8358208955224,643.8358208955224,0,13.196970173697403,0.0,0.0769230741443056,0.2772882001245368,1.609896898269653,0.0,0.0,67,43137,0,0
56036139.01138306,62.78091356874822,0.196301890067149,11,0,3518,0,54,1454,319.8181818181818,426.57511715817697,181966.3305785124,319.8181818181818,319.8181818181818,0,0.196301890067149,0.0,5.6036139011383055,16.54153266893565,55.22542500495911,0.0,0.0,11,3518,0,0
56054798.84147644,83.38269151974163,0.1962365440130846,11,0,4674,0,54,1506,424.9090909090909,546.6834640972373,298862.80991735536,424.9090909090909,424.9090909090909,0,0.1962365440130846,0.0,5.605479884147644,16.566667449715673,55.30295300483704,0.0,0.0,11,4674,0,0
19908775.091171265,6.630242161836298,0.1004582145732772,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.1004582145732772,0.0,19.908775091171265,0.0,19.908775091171265,19.908775091171265,0.0,2,132,0,0
5103395.938873291,21.55427509790381,0.3918959108709783,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.3918959108709783,0.0,5.103395938873291,0.0,5.103395938873291,5.103395938873291,0.0,2,110,0,0
5103240.966796875,25.865915573814608,0.3919078117244637,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.3919078117244637,0.0,5.103240966796875,0.0,5.103240966796875,5.103240966796875,0.0,2,132,0,0
10099894.046783447,508.4211751345415,0.7920875172495291,8,0,5135,0,54,1506,641.875,606.3496181041099,367659.859375,641.875,641.875,0,0.7920875172495291,0.0,1.4428420066833496,3.511021690229658,10.042999029159546,0.0,0.0,8,5135,0,0
10107881.06918335,231.7003914045081,0.79146162734247,8,0,2342,0,54,1438,292.75,454.7449147599124,206792.9375,292.75,292.75,0,0.79146162734247,0.0,1.4439830098833355,3.510564330632316,10.043045043945312,0.0,0.0,8,2342,0,0
8223579.883575439,42.19573530173233,0.3648046279688673,3,0,347,0,54,209,115.66666666666669,67.12343521867423,4505.555555555556,115.66666666666669,115.66666666666669,0,0.3648046279688673,0.0,4.11178994178772,0.4121439456939697,4.5239338874816895,3.69964599609375,0.0,3,347,0,0
62239395.14160156,112.8545671759762,0.6587467617048725,41,0,7024,0,54,571,171.3170731707317,184.27172923786145,33956.07019631172,171.3170731707317,171.3170731707317,0,0.6587467617048725,0.0,1.555984878540039,9.355215932358693,59.96628999710083,5.91278076171875e-05,0.0,41,7024,0,0
62258706.09283447,590.2307051676635,0.8031005322443513,50,0,36747,0,54,1506,734.94,662.4302351191408,438813.81640000007,734.94,734.94,0,0.8031005322443513,0.0,1.270585838629275,8.484758903030125,60.04128789901733,0.0,0.0,50,36747,0,0
23839092.016220093,6.8375087393888565,0.1258437191298562,3,0,163,0,54,55,54.333333333333336,0.4714045207910317,0.2222222222222222,54.333333333333336,54.333333333333336,0,0.1258437191298562,0.0,11.919546008110046,11.910721898078918,23.830267906188965,0.0088241100311279,0.0,3,163,0,0
11896413.087844849,18.9132638837074,0.2521768517827653,3,0,225,0,73,79,75.0,2.8284271247461903,8.0,75.0,75.0,0,0.2521768517827653,0.0,5.948206543922424,4.934998393058777,10.8832049369812,1.0132081508636477,0.0,3,225,0,0
10906800.031661987,27.505776133156605,0.1833718408877107,2,0,300,0,95,205,150.0,55.0,3025.0,150.0,150.0,0,0.1833718408877107,0.0,10.906800031661987,0.0,10.906800031661987,10.906800031661987,0.0,2,300,0,0
12114727.973937988,376.97916204349247,1.898515596014961,23,0,4567,0,54,851,198.56521739130437,259.4984838838104,67339.4631379962,198.56521739130437,198.56521739130437,0,1.898515596014961,0.0,0.5506694533608176,1.743619163133092,8.189208030700684,0.0003151893615722,0.0,23,4567,0,0
12113253.116607666,909.252031140953,1.816192544498,22,0,11014,0,54,1506,500.6363636363636,583.4008091631614,340356.50413223146,500.6363636363636,500.6363636363636,0,1.816192544498,0.0,0.5768215769813174,1.7817174483013694,8.188419103622437,0.0,0.0,22,11014,0,0
60589356.18400574,29.823720102129236,0.1980545883926678,12,0,1807,0,54,571,150.58333333333334,163.10194068604932,26602.24305555555,150.58333333333334,150.58333333333334,0,0.1980545883926678,0.0,5.508123289455067,17.216824400045706,59.952107191085815,0.0007109642028808,0.0,12,1807,0,0
60588515.04325867,150.19348128111127,0.1980573379531137,12,0,9100,0,54,1506,758.3333333333334,610.0029143828376,372103.5555555555,758.3333333333334,758.3333333333334,0,0.1980573379531137,0.0,5.508046822114424,17.27412595866113,60.13333988189697,0.0,0.0,12,9100,0,0
10021255.97000122,10.976668027369689,0.1995757823158125,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.1995757823158125,0.0,10.02125597000122,0.0,10.02125597000122,10.02125597000122,0.0,2,110,0,0
10039786.100387571,13.147690466722624,0.1992074313139791,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.1992074313139791,0.0,10.039786100387571,0.0,10.039786100387571,10.039786100387571,0.0,2,132,0,0
60104012.01248169,57.01782435569062,0.0998269466396684,6,0,3427,0,54,1454,571.1666666666666,633.3030913832298,401072.8055555555,571.1666666666666,571.1666666666666,0,0.0998269466396684,0.0,12.020802402496338,23.973671961348494,59.96803498268128,0.0,0.0,6,3427,0,0
60111840.00968933,53.56681810906093,0.116449604584915,7,0,3220,0,54,1445,460.0,501.7181906779371,251721.14285714287,460.0,460.0,0,0.116449604584915,0.0,10.018640001614887,22.362392492601536,60.02243089675903,0.0,0.0,7,3220,0,0
60194275.14076233,41.61525318050828,0.1329030041692879,8,0,2505,0,54,1454,313.125,461.3161707278426,212812.609375,313.125,313.125,0,0.1329030041692879,0.0,8.599182162966047,20.98867776474529,60.01053810119629,0.0,0.0,8,2505,0,0
60213190.07873535,137.39514530258478,0.199291882464767,12,0,8273,0,54,1506,689.4166666666666,630.5845777706764,397636.9097222223,689.4166666666666,689.4166666666666,0,0.199291882464767,0.0,5.473926370794123,17.25471220248799,60.03800702095032,0.0,0.0,12,8273,0,0
60325042.963027954,33.99914694229091,0.1326149076247329,8,0,2051,0,54,1079,256.375,352.5815286923012,124313.734375,256.375,256.375,0,0.1326149076247329,0.0,8.617863280432564,20.96652594726889,59.97442889213562,0.0004539489746093,0.0,8,2051,0,0
60324158.906936646,83.31653670884523,0.1326168511083887,8,0,5026,0,54,1506,628.25,622.1554769508986,387077.4375,628.25,628.25,0,0.1326168511083887,0.0,8.617736986705236,20.986249943999194,60.0228168964386,0.0,0.0,8,5026,0,0
17566213.846206665,366.8975031515835,1.3093316636906782,23,0,6445,0,54,1454,280.2173913043478,425.09722228355565,180707.64839319477,280.2173913043478,280.2173913043478,0,1.3093316636906782,0.0,0.7984642657366666,3.366907667424897,16.217066049575806,0.0,0.0,23,6445,0,0
17565720.081329346,610.8488550608835,1.138581276907518,20,0,10730,0,54,1506,536.5,659.9806436555544,435574.45,536.5,536.5,0,1.138581276907518,0.0,0.9245115832278604,3.6088051994440766,16.22537112236023,0.0,0.0,20,10730,0,0
11306907.892227173,57.31009805478839,0.353766037375237,4,0,648,0,54,286,162.0,108.59097568398582,11792.0,162.0,162.0,0,0.353766037375237,0.0,3.7689692974090576,2.994901611900102,7.471409797668457,0.1364281177520752,0.0,4,648,0,0
7481863.021850586,14.43490741337937,0.2673131002477661,2,0,108,0,54,54,54.0,0.0,0.0,54.0,54.0,0,0.2673131002477661,0.0,7.481863021850586,0.0,7.481863021850586,7.481863021850586,0.0,2,108,0,0
45026126.861572266,2.9316312372551847,0.044418655109927,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.044418655109927,0.0,45.026126861572266,0.0,45.026126861572266,45.026126861572266,0.0,2,132,0,0
45035006.046295166,2.442544359534936,0.0444098974460897,2,0,110,0,55,55,55.0,0.0,0.0,55.0,55.0,0,0.0444098974460897,0.0,45.035006046295166,0.0,45.035006046295166,45.035006046295166,0.0,2,110,0,0
45030961.990356445,2.931316457957712,0.044413885726632,2,0,132,0,66,66,66.0,0.0,0.0,66.0,66.0,0,0.044413885726632,0.0,45.030961990356445,0.0,45.030961990356445,45.030961990356445,0.0,2,132,0,0
7739441.156387329,80.10914321485816,0.9044580685548502,7,0,620,0,84,92,88.57142857142857,3.958973274443148,15.673469387755102,88.57142857142857,88.57142857142857,0,0.9044580685548502,0.0,1.2899068593978882,1.2933317666806845,3.7759830951690674,0.0003261566162109,0.0,7,620,0,0
7750291.109085083,131.22087747231166,0.6451370573859962,5,0,1017,0,148,268,203.4,42.05520181856223,1768.64,203.4,203.4,0,0.6451370573859962,0.0,1.9375727772712708,1.1115938049408087,3.780821084976196,1.031708002090454,0.0,5,1017,0,0
21337418.79463196,262.3560072509023,0.4686602487511651,10,0,5598,0,75,1292,559.8,570.0536465982829,324961.16,559.8,559.8,0,0.4686602487511651,0.0,2.370824310514662,6.102226240134981,19.58701491355896,4.100799560546875e-05,0.0,10,5598,0,0
21350970.029830933,40.46654549150906,0.4683627950406141,10,0,864,0,63,200,86.4,41.802392276040855,1747.44,86.4,86.4,0,0.4683627950406141,0.0,2.372330003314548,6.098073059548168,19.57705307006836,0.0,0.0,10,864,0,0
20012450.93345642,6.59589374829272,0.0999377840650412,2,0,132,0,54,78,66.0,12.0,144.0,66.0,66.0,0,0.0999377840650412,0.0,20.01245093345642,0.0,20.01245093345642,20.01245093345642,0.0,2,132,0,0
20020710.945129395,8.19151729673704,0.0998965523992321,2,0,164,0,82,82,82.0,0.0,0.0,82.0,82.0,0,0.0998965523992321,0.0,20.020710945129395,0.0,20.020710945129395,20.020710945129395,0.0,2,164,0,0
84493772.98355103,46.015225296625154,0.1420223002982257,12,0,3888,0,54,1454,324.0,485.1090942595628,235330.8333333333,324.0,324.0,0,0.1420223002982257,0.0,7.6812520894137295,23.797598268794623,82.92456912994385,0.0,0.0,12,3888,0,0
84494887.11357117,84.1471033678442,0.1538554632604746,13,0,7110,0,54,1506,546.9230769230769,648.2148814585937,420182.5325443787,546.9230769230769,546.9230769230769,0,0.1538554632604746,0.0,7.041240592797597,22.885958834016886,82.93382716178894,0.0,0.0,13,7110,0,0
84473227.97775269,206.40859142487176,0.3788182453312627,32,0,17436,0,54,1454,544.875,627.5621358678358,393834.234375,544.875,544.875,0,0.3788182453312627,0.0,2.724942837992022,14.207202795730971,80.5322961807251,0.0,0.0,32,17436,0,0
84473540.06767273,151.43203409910583,0.3196267136238163,27,0,12792,0,54,1506,473.77777777777777,521.0587749127542,271502.2469135802,473.77777777777777,473.77777777777777,0,0.3196267136238163,0.0,3.248982310295105,15.460009121226872,80.54045915603638,0.0,0.0,27,12792,0,0
43458199.97787476,138.66197870753803,0.3221486395462218,14,0,6026,0,54,1454,430.4285714285714,550.5707057597746,303128.1020408163,430.4285714285714,430.4285714285714,0,0.3221486395462218,0.0,3.34293845983652,11.435219414348722,42.95508813858032,0.0,0.0,14,6026,0,0
43460182.90519714,172.47971588963557,0.3681530755381762,16,0,7496,0,54,1506,468.5,596.9951842351829,356403.25,468.5,468.5,0,0.3681530755381762,0.0,2.897345527013143,10.708725211951974,42.96514797210693,0.0,0.0,16,7496,0,0
30003700.01792908,128.0508736490555,0.4332798952206458,13,0,3842,0,54,1494,295.53846153846155,403.948324072164,163174.24852071007,295.53846153846155,295.53846153846155,0,0.4332798952206458,0.0,2.500308334827423,8.27986544486123,29.96151280403137,0.0,0.0,13,3842,0,0
30003777.980804443,840.6274708517145,0.8998866748472084,27,0,25222,0,54,1506,934.1481481481482,642.57564498945,412903.4595336077,934.1481481481482,934.1481481481482,0,0.8998866748472084,0.0,1.153991460800171,5.76290442127618,29.968509912490845,0.0,0.0,27,25222,0,0
